report_year,agency_jurisdiction,population,violent_crimes,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
1975,"Fort Worth, TX",381275,1939,508.56,18.1,44.32,129.57,316.57
1975,"Fresno, CA",176500,1141,646.46,14.16,47.59,263.46,321.25
1975,"Honolulu, HI",705262,1596,226.3,8.22,23.96,45.23,148.88
1975,"Houston, TX",1372342,8924,650.28,25.29,42.85,114.18,467.96
1975,"Indianapolis, IN",503411,4655,924.69,18.87,69.72,221.89,614.21
1975,"Jacksonville, FL",542792,4579,843.6,16.77,58.22,450.45,318.17
1975,"Kansas City, MO",489094,6072,1241.48,23.31,61.75,526.48,629.94
1975,"Las Vegas, NV",249186,2594,1040.99,14.85,67.82,418.56,539.76
1975,"Long Beach, CA",340758,3189,935.85,15.85,49.6,295.52,574.89
1975,"Los Angeles County, CA",1022888,9792,957.29,13.49,46.05,599.09,298.66
1975,"Los Angeles, CA",2729878,30405,1113.79,20.29,64.76,494.27,534.46
1975,"Louisville, KY",,,,,,,
1975,"Memphis, TN",646483,5429,839.77,18.56,80.59,279.2,461.42
1975,"Mesa, AZ",113176,267,235.92,1.77,19.44,128.12,86.59
1975,"Miami-Dade County, FL",619795,6702,1081.33,15.17,28.07,646.67,391.42
1975,"Miami, FL",350742,6213,1771.39,27.94,50.75,935.16,757.54
1975,"Milwaukee, WI",674369,3204,475.11,10.38,21.65,151.25,291.83
1975,"Minneapolis, MN",405378,3326,820.47,11.59,75.73,279.74,453.4
1975,"Montgomery County, MD",496092,967,194.92,3.83,16.93,57.65,116.51
1975,"Nashville, TN",449600,3158,702.4,20.69,24.47,211.74,445.51
1975,"Nassau County, NY",1100426,993,90.24,1.64,3,23.26,62.34
1975,"New Orleans, LA",571934,5993,1047.85,27.63,41.44,350.04,628.74
1975,"New York City, NY",7422506,132182,1780.83,22.16,52.08,585.8,1120.78
1975,"Newark, NJ",372663,7136,1914.87,32.74,79.7,655.82,1146.61
1975,"Oakland, CA",337748,5900,1746.86,32.86,93.56,677.43,943.01
1975,"Oklahoma City, OK",384081,2666,694.12,15.88,64.83,355.13,258.28
1975,"Omaha, NE",391389,2540,648.97,9.2,45.48,284.88,309.41
1975,"Orlando, FL",118457,1116,942.11,17.73,72.6,595.15,256.63
1975,"Philadelphia, PA",1883253,16332,867.22,23.1,38.02,253.6,552.5
1975,"Phoenix, AZ",668046,4649,695.91,11.23,46.55,348.03,290.1
1975,"Pittsburgh, PA",479083,4967,1036.77,13.15,49.47,401.39,572.76
1975,"Portland, OR",373126,4076,1092.39,12.86,76.92,508.68,493.94
1975,"Prince George's County, MD",569452,4147,728.24,8.08,45.83,297.3,377.03
1975,"Raleigh, NC",149940,721,480.86,11.34,13.34,308.79,147.39
1975,"Sacramento, CA",262994,2412,917.13,15.97,58.94,413.32,428.91
1975,"Salt Lake City, UT",180000,1070,594.44,6.11,55,210,323.33
1975,"San Antonio, TX",768814,4222,549.16,17.04,35.77,271.33,225.02
1975,"San Diego, CA",768713,3859,502.01,8.33,29.79,177.83,286.06
1975,"San Francisco, CA",669977,9137,1363.78,20.6,81.64,412.7,848.84
1975,"San Jose, CA",549367,2116,385.17,7.28,42.59,173.84,161.46
1975,"Seattle, WA",503500,3971,788.68,10.33,64.35,296.33,417.68
1975,"St. Louis, MO",569000,10563,1856.41,42.18,81.2,627.94,1105.1
1975,"Suffolk County, NY",1217700,964,79.17,1.07,7.39,27.1,43.61
1975,"Tampa, FL",291103,3168,1088.27,23.02,55.65,530.74,478.87
1975,"Tucson, AZ",340500,1810,531.57,6.75,40.23,276.95,207.64
1975,"Tulsa, OK",347600,1768,508.63,11.22,39.13,291.14,167.15
1975,"Virginia Beach, VA",217192,452,208.11,10.13,17.5,91.16,89.32
1975,"Washington, DC",716000,12704,1774.3,32.82,72.63,392.74,1276.12
1975,"Wichita, KS",259240,1137,438.59,13.89,20.44,157.38,246.88
1975,United States,,1039710,487.8,9.6,,,
1976,"Albuquerque, NM",292265,2420,828.02,9.58,63.64,456.78,298.02
1976,"Arlington, TX",107470,274,254.95,4.65,27.91,130.27,92.12
1976,"Atlanta, GA",457300,7529,1646.4,33.68,104.31,769.3,739.12
1976,"Aurora, CO",132000,546,413.64,1.52,30.3,256.06,125.76
1976,"Austin, TX",284908,1202,421.89,8.42,63.53,168.12,181.81
1976,"Baltimore County, MD",642369,1798,279.9,2.96,22.11,147.73,107.1
1976,"Baltimore, MD",860974,14191,1648.25,23.23,53.43,670.87,900.72
1976,"Boston, MA",619437,9888,1596.29,13.08,63.28,531.13,988.8
1976,"Buffalo, NY",425101,3091,727.12,12.7,47.52,211.24,455.66
1976,"Charlotte, NC",274020,1895,691.56,18.98,30.65,375.16,266.77
1976,"Chicago, IL",3134499,30640,977.51,25.97,37.61,353.17,560.76
1976,"Cincinnati, OH",427045,3461,810.45,13.11,61.59,378.65,357.11
1976,"Cleveland, OH",642298,8496,1322.75,36.74,77.53,359.49,848.98
1976,"Columbus, OH",595500,3287,551.97,8.9,55.08,165.41,322.59
1976,"Dallas, TX",888450,7244,815.35,25.89,66.52,372.56,350.39
1976,"Denver, CO",523676,4107,784.26,16.42,73.14,304.77,389.94
1976,"Detroit, MI",1334100,29699,2226.14,49.7,92.2,494.19,1590.06
1976,"El Paso, TX",361413,1573,435.24,6.92,32.65,176.53,219.14
1976,"Fairfax County, VA",524272,708,135.04,3.24,16.02,51.5,64.28
1976,"Fort Worth, TX",364302,1732,475.43,19.21,47.76,138.07,270.38
1976,"Fresno, CA",177900,1267,712.2,15.74,30.92,259.13,406.41
1976,"Honolulu, HI",718424,1696,236.07,5.57,22.83,52.89,154.78
1976,"Houston, TX",1477000,8045,544.69,21.73,46.72,101.76,374.48
1976,"Indianapolis, IN",494730,4144,837.63,13.74,70.14,275.5,478.24
1976,"Jacksonville, FL",543839,4443,816.97,16.55,51.3,462.64,286.48
1976,"Kansas City, MO",488012,5578,1143,19.47,71.72,557.98,493.84
1976,"Las Vegas, NV",265347,2473,931.99,13.19,56.91,381.01,480.88
1976,"Long Beach, CA",340900,2950,865.36,20.24,58.67,286.89,499.56
1976,"Los Angeles County, CA",1027865,10104,983.01,15.08,54.87,648.14,264.92
1976,"Los Angeles, CA",2739100,31960,1166.81,18.29,74.73,554.45,519.33
1976,"Louisville, KY",,,,,,,
1976,"Memphis, TN",649819,4780,735.59,17.39,72.64,271.77,373.8
1976,"Mesa, AZ",100763,311,308.65,4.96,14.89,200.47,88.33
1976,"Miami-Dade County, FL",649499,6787,1044.96,10.78,33.26,702.39,298.54
1976,"Miami, FL",338721,5172,1526.92,24.8,42.81,776.45,682.86
1976,"Milwaukee, WI",652517,2692,412.56,8.74,25.75,129.65,248.42
1976,"Minneapolis, MN",397421,2954,743.29,6.79,75.49,306.98,354.03
1976,"Montgomery County, MD",480055,932,194.14,5.42,17.71,53.54,117.49
1976,"Nashville, TN",445979,2831,634.78,16.59,28.93,203.15,386.12
1976,"Nassau County, NY",1053093,887,84.23,1.9,2.18,17.57,62.58
1976,"New Orleans, LA",557327,4810,863.05,30.5,47.37,318.66,466.51
1976,"New York City, NY",7530493,134153,1781.46,21.54,45.15,570.32,1144.45
1976,"Newark, NJ",367886,6565,1784.52,26.91,87.8,627.64,1042.17
1976,"Oakland, CA",333100,5514,1655.36,29.42,92.76,664.37,868.81
1976,"Oklahoma City, OK",376522,2360,626.79,9.56,60.55,352.17,204.5
1976,"Omaha, NE",388592,2008,516.74,4.89,49.67,259.4,202.78
1976,"Orlando, FL",116848,1118,956.8,14.55,83.87,578.53,279.85
1976,"Philadelphia, PA",1916665,13113,684.16,17.63,39.86,220.43,406.23
1976,"Phoenix, AZ",669005,3856,576.38,7.92,35.87,310.61,221.97
1976,"Pittsburgh, PA",487106,4621,948.66,12.73,58.92,380.41,496.61
1976,"Portland, OR",379818,4304,1133.17,10.27,84.78,534.47,503.66
1976,"Prince George's County, MD",578318,3869,669.01,6.4,48.42,278.57,335.63
1976,"Raleigh, NC",148093,531,358.56,7.43,19.58,238.36,93.18
1976,"Sacramento, CA",260700,2799,1073.65,19.95,73.65,524.74,455.31
1976,"Salt Lake City, UT",175400,959,546.75,6.27,58.15,207.53,274.8
1976,"San Antonio, TX",753069,3285,436.22,15.8,34.92,217.91,167.58
1976,"San Diego, CA",773400,4118,532.45,7.63,30.13,201.06,293.64
1976,"San Francisco, CA",665000,10756,1617.44,19.55,93.08,508.12,996.69
1976,"San Jose, CA",557700,2523,452.39,6.63,53.08,219.29,173.39
1976,"Seattle, WA",503500,4128,819.86,8.34,63.95,317.97,429.59
1976,"St. Louis, MO",534206,9574,1792.19,34.07,91.54,673.9,992.69
1976,"Suffolk County, NY",1177192,1810,153.76,2.89,10.7,57,83.16
1976,"Tampa, FL",274568,2935,1068.95,15.3,59,621.34,373.31
1976,"Tucson, AZ",340927,1464,429.42,7.04,39.89,219.99,162.5
1976,"Tulsa, OK",349516,1747,499.83,7.72,37.48,342.47,112.16
1976,"Virginia Beach, VA",216176,481,222.5,5.55,27.29,117.03,72.63
1976,"Washington, DC",702000,10399,1481.34,26.78,72.36,378.77,1003.42
1976,"Wichita, KS",256455,1114,434.38,7.41,43.28,183.27,200.43
1976,United States,,1004210,467.8,8.7,,,
1977,"Albuquerque, NM",292341,2390,817.54,10.6,70.81,478.21,257.92
1977,"Arlington, TX",112994,389,344.27,3.54,30.09,235.41,75.23
1977,"Atlanta, GA",440300,7595,1724.96,31.34,115.83,816.03,761.75
1977,"Aurora, CO",137200,585,426.38,2.19,30.61,272.59,120.99
1977,"Austin, TX",321900,1260,391.43,10.25,58.09,164.03,159.06
1977,"Baltimore County, MD",643363,4010,623.29,3.42,25.18,483.24,111.45
1977,"Baltimore, MD",827494,14283,1726.05,20.66,60.3,731.12,913.96
1977,"Boston, MA",619321,9422,1521.34,12.11,65.88,530.26,913.1
1977,"Buffalo, NY",415352,3945,949.8,10.83,56.82,443.48,438.66
1977,"Charlotte, NC",262314,2245,855.84,17.92,45.37,558.49,234.07
1977,"Chicago, IL",3086806,28873,935.37,26.66,39.75,334.03,534.92
1977,"Cincinnati, OH",423671,3439,811.71,16.99,68.69,342.48,383.55
1977,"Cleveland, OH",638793,9421,1474.81,38.98,79.52,344.09,1012.22
1977,"Columbus, OH",568800,3238,569.27,12.13,58.19,190.93,308.02
1977,"Dallas, TX",873700,8899,1018.54,25.64,72.91,503.72,416.28
1977,"Denver, CO",520200,5032,967.32,14.03,89.58,385.43,478.28
1977,"Detroit, MI",1316352,24070,1828.54,36.39,97.01,492.42,1202.72
1977,"El Paso, TX",386000,1560,404.15,8.29,27.72,154.66,213.47
1977,"Fairfax County, VA",517610,841,162.48,2.51,17.19,61.82,80.95
1977,"Fort Worth, TX",383028,2561,668.62,26.63,54.3,292.15,295.54
1977,"Fresno, CA",182629,1673,916.06,28.47,38.88,324.15,524.56
1977,"Honolulu, HI",721983,1660,229.92,6.37,24.38,49.45,149.73
1977,"Houston, TX",1613303,9304,576.71,23.31,59.82,112.19,381.39
1977,"Indianapolis, IN",509000,3785,743.61,15.72,67.98,239.69,420.24
1977,"Jacksonville, FL",528698,4171,788.92,14.56,56.55,440.52,277.28
1977,"Kansas City, MO",492055,5616,1141.34,19.71,66.05,582.86,472.71
1977,"Las Vegas, NV",279791,2729,975.37,21.09,65.41,381.71,507.16
1977,"Long Beach, CA",346662,3391,978.19,21.63,65.19,315.58,575.78
1977,"Los Angeles County, CA",1040180,10589,1018,16.63,60.66,655.85,284.85
1977,"Los Angeles, CA",2785393,33676,1209.02,20.68,83.97,557.01,547.36
1977,"Louisville, KY",,,,,,,
1977,"Memphis, TN",667150,5231,784.08,15.74,87.09,269.2,412.05
1977,"Mesa, AZ",116400,385,330.76,3.44,29.21,226.8,71.31
1977,"Miami-Dade County, FL",657954,7204,1094.91,13.68,42.1,710.69,328.44
1977,"Miami, FL",333713,5346,1601.98,25.17,53.34,790.2,733.26
1977,"Milwaukee, WI",640489,2535,395.79,8.43,33.26,137.24,216.87
1977,"Minneapolis, MN",390294,3130,801.96,9.74,83.01,285.94,423.27
1977,"Montgomery County, MD",491003,916,186.56,2.85,21.38,63.75,98.57
